Row_ID,Customer_ID,Customer_Name,Segment
4552,LH-16750,Larry Hughes,Consumer
13237,KL-16555,Kelly Lampkin,Corporate
2317,DJ-13420,Denny Joy,Corporate
20776,RD-19585,Rob Dowd,Consumer
41093,CS-12490,Cindy Schnelling,Corporate
30198,BW-11110,Bart Watters,Corporate
2320,DJ-13420,Denny Joy,Corporate
30196,BW-11110,Bart Watters,Corporate
2318,DJ-13420,Denny Joy,Corporate
2316,DJ-13420,Denny Joy,Corporate
41096,CS-12490,Cindy Schnelling,Corporate
13239,KL-16555,Kelly Lampkin,Corporate
42568,FC-4335,Fred Chung,Corporate
42569,FC-4335,Fred Chung,Corporate
28995,CD-11980,Carol Darley,Consumer
13442,AB-10015,Aaron Bergman,Consumer
20886,PV-18985,Paul Van Hugh,Home Office
13443,AB-10015,Aaron Bergman,Consumer
664,MV-18190,Mike Vittorini,Consumer
665,MV-18190,Mike Vittorini,Consumer
4818,KB-16405,Katrina Bavinger,Home Office
28994,CD-11980,Carol Darley,Consumer
13444,AB-10015,Aaron Bergman,Consumer
20884,PV-18985,Paul Van Hugh,Home Office
20885,PV-18985,Paul Van Hugh,Home Office
13441,AB-10015,Aaron Bergman,Consumer
47778,HG-5025,Hunter Glantz,Consumer
34955,EB-13750,Edward Becker,Corporate
28996,CD-11980,Carol Darley,Consumer
34954,EB-13750,Edward Becker,Corporate
34956,EB-13750,Edward Becker,Corporate
39174,EB-14170,Evan Bailliet,Consumer
25276,LW-16825,Laurel Workman,Corporate
48500,SK-9990,Sally Knutson,Consumer
4305,IG-15085,Ivan Gibson,Consumer
8654,GA-14515,George Ashbrook,Consumer
48501,SK-9990,Sally Knutson,Consumer
4306,IG-15085,Ivan Gibson,Consumer
13418,NP-18670,Nora Paige,Consumer
29352,AG-10270,Alejandro Grove,Consumer
4280,CD-11920,Carlos Daly,Consumer
41241,RD-19660,Robert Dilbeck,Home Office
48582,BD-1620,Brian DeCherney,Consumer
48502,SK-9990,Sally Knutson,Consumer
8653,GA-14515,George Ashbrook,Consumer
13417,NP-18670,Nora Paige,Consumer
25277,LW-16825,Laurel Workman,Corporate
20359,FO-14305,Frank Olsen,Consumer
16612,BS-11755,Bruce Stewart,Consumer
20360,FO-14305,Frank Olsen,Consumer
39959,JG-15160,James Galang,Consumer
6788,JB-15400,Jennifer Braxton,Corporate
16610,BS-11755,Bruce Stewart,Consumer
16609,BS-11755,Bruce Stewart,Consumer
6789,JB-15400,Jennifer Braxton,Corporate
16608,BS-11755,Bruce Stewart,Consumer
36012,LT-16765,Larry Tron,Consumer
30894,BW-11200,Ben Wallace,Consumer
30895,BW-11200,Ben Wallace,Consumer
16607,BS-11755,Bruce Stewart,Consumer
16613,BS-11755,Bruce Stewart,Consumer
16611,BS-11755,Bruce Stewart,Consumer
39960,JG-15160,James Galang,Consumer
36508,AZ-10750,Annie Zypern,Consumer
20358,FO-14305,Frank Olsen,Consumer
34100,CS-12505,Cindy Stewart,Consumer
6790,JB-15400,Jennifer Braxton,Corporate
37557,RO-19780,Rose O'Brian,Consumer
4720,AF-10885,Art Foster,Consumer
34101,CS-12505,Cindy Stewart,Consumer
39958,JG-15160,James Galang,Consumer
46920,BW-1065,Barry Weirich,Consumer
11849,AB-10105,Adrian Barton,Consumer
41867,IG-5085,Ivan Gibson,Consumer
46919,BW-1065,Barry Weirich,Consumer
21153,KH-16690,Kristen Hastings,Corporate
51012,ML-8265,Muhammed Lee,Consumer
44694,LB-6795,Laurel Beltran,Home Office
11850,AB-10105,Adrian Barton,Consumer
46921,BW-1065,Barry Weirich,Consumer
46922,BW-1065,Barry Weirich,Consumer
21152,KH-16690,Kristen Hastings,Corporate
5479,KB-16315,Karl Braun,Consumer
43623,VG-11805,Vivek Grady,Corporate
46954,MH-7455,Mark Hamilton,Consumer
46767,AH-210,Alan Hwang,Consumer
51053,MM-8280,Muhammed MacIntyre,Corporate
8694,JH-15910,Jonathan Howell,Consumer
8721,CS-11845,Cari Sayre,Corporate
8693,JH-15910,Jonathan Howell,Consumer
11592,BB-11545,Brenda Bowman,Corporate
8696,JH-15910,Jonathan Howell,Consumer
46955,MH-7455,Mark Hamilton,Consumer
46923,BW-1065,Barry Weirich,Consumer
8692,JH-15910,Jonathan Howell,Consumer
11593,BB-11545,Brenda Bowman,Corporate
21155,KH-16690,Kristen Hastings,Corporate
9430,TT-21460,Tonja Turnell,Home Office
3225,BS-11365,Bill Shonely,Corporate
21151,KH-16690,Kristen Hastings,Corporate
38210,JH-15910,Jonathan Howell,Consumer
8695,JH-15910,Jonathan Howell,Consumer
34277,GB-14575,Giulietta Baptist,Consumer
43624,VG-11805,Vivek Grady,Corporate
11591,BB-11545,Brenda Bowman,Corporate
34742,LE-16810,Laurel Elliston,Consumer
8873,RD-19930,Russell D'Ascenzo,Consumer
44931,DH-3675,Duane Huffman,Home Office
3226,BS-11365,Bill Shonely,Corporate
34276,GB-14575,Giulietta Baptist,Consumer
49975,DK-3150,David Kendrick,Corporate
21154,KH-16690,Kristen Hastings,Corporate
50408,JF-5565,Jill Fjeld,Consumer
14552,CB-12535,Claudia Bergmann,Corporate
40368,SZ-20035,Sam Zeldin,Home Office
41866,IG-5085,Ivan Gibson,Consumer
8720,CS-11845,Cari Sayre,Corporate
46768,AH-210,Alan Hwang,Consumer
35842,RL-19615,Rob Lucas,Consumer
49503,LS-7245,Lynn Smith,Consumer
18837,AS-10135,Adrian Shami,Home Office
35846,RL-19615,Rob Lucas,Consumer
39092,FM-14380,Fred McMath,Consumer
49502,LS-7245,Lynn Smith,Consumer
30059,GZ-14470,Gary Zandusky,Consumer
20209,CS-11950,Carlos Soltero,Consumer
35840,RL-19615,Rob Lucas,Consumer
42889,JP-5460,Jennifer Patt,Corporate
5023,SV-20365,Seth Vernon,Consumer
23076,TP-21415,Tom Prescott,Consumer
35841,RL-19615,Rob Lucas,Consumer
20721,SA-20830,Sue Ann Reed,Consumer
44948,MZ-7515,Mary Zewe,Corporate
46868,JP-5460,Jennifer Patt,Corporate
20210,CS-11950,Carlos Soltero,Consumer
46867,JP-5460,Jennifer Patt,Corporate
18836,AS-10135,Adrian Shami,Home Office
44947,MZ-7515,Mary Zewe,Corporate
30060,GZ-14470,Gary Zandusky,Consumer
42887,JP-5460,Jennifer Patt,Corporate
35844,RL-19615,Rob Lucas,Consumer
23075,TP-21415,Tom Prescott,Consumer
35845,RL-19615,Rob Lucas,Consumer
42888,JP-5460,Jennifer Patt,Corporate
35843,RL-19615,Rob Lucas,Consumer
24050,AR-10345,Alex Russell,Corporate
16545,CC-12370,Christopher Conant,Consumer
24051,AR-10345,Alex Russell,Corporate
29017,CW-11905,Carl Weiss,Home Office
28797,JK-15625,Jim Karlsson,Consumer
28796,JK-15625,Jim Karlsson,Consumer
15169,EM-13825,Elizabeth Moffitt,Corporate
28798,JK-15625,Jim Karlsson,Consumer
8317,AC-10615,Ann Chong,Corporate
18796,DL-13330,Denise Leinenbach,Consumer
18795,DL-13330,Denise Leinenbach,Consumer
15114,AJ-10945,Ashley Jarboe,Consumer
17568,HM-14860,Harry Marie,Corporate
24548,JL-15850,John Lucas,Consumer
34196,PG-18895,Paul Gonzalez,Consumer
24293,GB-14530,George Bell,Corporate
42459,LB-6795,Laurel Beltran,Home Office
14998,MH-17785,Maya Herman,Corporate
9373,TB-21250,Tim Brockman,Consumer
7769,BW-11200,Ben Wallace,Consumer
27402,TB-21055,Ted Butterfield,Consumer
3261,MK-17905,Michael Kennedy,Corporate
9941,VF-21715,Vicky Freymann,Home Office
5771,FO-14305,Frank Olsen,Consumer
36502,TM-21010,Tamara Manning,Consumer
44790,BW-1065,Barry Weirich,Consumer
42460,LB-6795,Laurel Beltran,Home Office
15721,EM-14200,Evan Minnotte,Home Office
9942,VF-21715,Vicky Freymann,Home Office
8315,AC-10615,Ann Chong,Corporate
25763,JJ-15760,Joel Jenkins,Home Office
8316,AC-10615,Ann Chong,Corporate
15168,EM-13825,Elizabeth Moffitt,Corporate
18797,DL-13330,Denise Leinenbach,Consumer
9374,TB-21250,Tim Brockman,Consumer
12453,CS-11845,Cari Sayre,Corporate
51178,LS-6975,Lindsay Shagiari,Home Office
36505,TM-21010,Tamara Manning,Consumer
45687,MK-8160,Mike Kennedy,Consumer
17567,HM-14860,Harry Marie,Corporate
40352,CC-12670,Craig Carreira,Consumer
36506,TM-21010,Tamara Manning,Consumer
43309,SC-10800,Stuart Calhoun,Consumer
34197,PG-18895,Paul Gonzalez,Consumer
7768,BW-11200,Ben Wallace,Consumer
36504,TM-21010,Tamara Manning,Consumer
51177,LS-6975,Lindsay Shagiari,Home Office
36501,TM-21010,Tamara Manning,Consumer
36503,TM-21010,Tamara Manning,Consumer
31486,MP-17470,Mark Packer,Home Office
43180,MG-8145,Mike Gockenbach,Consumer
31489,MP-17470,Mark Packer,Home Office
43826,LC-6930,Linda Cazamias,Corporate
43178,MG-8145,Mike Gockenbach,Consumer
43829,LC-6930,Linda Cazamias,Corporate
34213,DL-12925,Daniel Lacy,Consumer
25041,JF-15490,Jeremy Farry,Consumer
43177,MG-8145,Mike Gockenbach,Consumer
33413,RK-19300,Ralph Kennedy,Consumer
31487,MP-17470,Mark Packer,Home Office
34211,DL-12925,Daniel Lacy,Consumer
43179,MG-8145,Mike Gockenbach,Consumer
22379,PC-18745,Pamela Coakley,Corporate
31488,MP-17470,Mark Packer,Home Office
2152,SM-20320,Sean Miller,Home Office
31490,MP-17470,Mark Packer,Home Office
1700,AJ-10780,Anthony Jacobs,Corporate
17140,JJ-15760,Joel Jenkins,Home Office
46758,BD-1560,Brendan Dodson,Home Office
24330,SC-20260,Scott Cohen,Corporate
39159,KA-16525,Kelly Andreada,Consumer
31146,KE-16420,Katrina Edelman,Corporate
1033,AG-10330,Alex Grayson,Consumer
1744,LC-16960,Lindsay Castell,Home Office
1743,LC-16960,Lindsay Castell,Home Office
1745,LC-16960,Lindsay Castell,Home Office
2151,SM-20320,Sean Miller,Home Office
24329,SC-20260,Scott Cohen,Corporate
43828,LC-6930,Linda Cazamias,Corporate
39158,KA-16525,Kelly Andreada,Consumer
7435,JH-15985,Joseph Holt,Consumer
7436,JH-15985,Joseph Holt,Consumer
43827,LC-6930,Linda Cazamias,Corporate
1034,AG-10330,Alex Grayson,Consumer
46384,EH-3990,Erica Hackney,Consumer
266,EH-13990,Erica Hackney,Consumer
1035,AG-10330,Alex Grayson,Consumer
22378,PC-18745,Pamela Coakley,Corporate
34212,DL-12925,Daniel Lacy,Consumer
2153,SM-20320,Sean Miller,Home Office
10260,EH-13990,Erica Hackney,Consumer
6031,HA-14905,Helen Abelman,Consumer
30820,DL-13495,Dionis Lloyd,Corporate
50716,CS-2400,Christopher Schild,Home Office
15845,LE-16810,Laurel Elliston,Consumer
15844,LE-16810,Laurel Elliston,Consumer
12627,DA-13450,Dianna Arnett,Home Office
13469,AJ-10780,Anthony Jacobs,Corporate
39676,MF-18250,Monica Federle,Corporate
43185,LH-6900,Lena Hernandez,Consumer
6599,SC-20725,Steven Cartwright,Consumer
7761,LW-17125,Liz Willingham,Consumer
29865,MH-17455,Mark Hamilton,Consumer
19225,JB-16045,Julia Barnett,Home Office
35106,AH-10690,Anna Häberlin,Corporate
7762,LW-17125,Liz Willingham,Consumer
39674,MF-18250,Monica Federle,Corporate
184,VW-21775,Victoria Wilson,Corporate
45104,AS-240,Alan Shonely,Consumer
10178,VW-21775,Victoria Wilson,Corporate
20742,SH-20395,Shahid Hopkins,Consumer
35108,AH-10690,Anna Häberlin,Corporate
14308,AJ-10960,Astrea Jones,Consumer
15843,LE-16810,Laurel Elliston,Consumer
12629,DA-13450,Dianna Arnett,Home Office
35107,AH-10690,Anna Häberlin,Corporate
43404,VG-11790,Vivek Gonzalez,Consumer
6600,SC-20725,Steven Cartwright,Consumer
6601,SC-20725,Steven Cartwright,Consumer
19226,JB-16045,Julia Barnett,Home Office
6597,SC-20725,Steven Cartwright,Consumer
7759,LW-17125,Liz Willingham,Consumer
13470,AJ-10780,Anthony Jacobs,Corporate
29699,LS-16975,Lindsay Shagiari,Home Office
14309,AJ-10960,Astrea Jones,Consumer
19227,JB-16045,Julia Barnett,Home Office
33985,YC-21895,Yoseph Carroll,Corporate
29866,MH-17455,Mark Hamilton,Consumer
44538,SG-10080,Sandra Glassco,Consumer
45105,AS-240,Alan Shonely,Consumer
15841,LE-16810,Laurel Elliston,Consumer
15842,LE-16810,Laurel Elliston,Consumer
12628,DA-13450,Dianna Arnett,Home Office
40627,EB-14110,Eugene Barchas,Consumer
8620,TB-21400,Tom Boeckenhauer,Consumer
35103,AH-10690,Anna Häberlin,Corporate
7760,LW-17125,Liz Willingham,Consumer
39675,MF-18250,Monica Federle,Corporate
12630,DA-13450,Dianna Arnett,Home Office
6032,HA-14905,Helen Abelman,Consumer
6598,SC-20725,Steven Cartwright,Consumer
35105,AH-10690,Anna Häberlin,Corporate
35104,AH-10690,Anna Häberlin,Corporate
12631,DA-13450,Dianna Arnett,Home Office
23285,SV-20935,Susan Vittorini,Consumer
29960,CM-12715,Craig Molinari,Corporate
29379,KT-16480,Kean Thornton,Consumer
23651,MG-17695,Maureen Gnade,Consumer
39298,KD-16270,Karen Daniels,Consumer
26886,Co-12640,Corey-Lock,Consumer
29961,CM-12715,Craig Molinari,Corporate
30823,MP-17965,Michael Paige,Corporate
37536,HA-14905,Helen Abelman,Consumer
18568,TR-21325,Toby Ritter,Consumer
15123,PS-18970,Paul Stevenson,Home Office
32084,LT-17110,Liz Thompson,Consumer
23261,BW-11110,Bart Watters,Corporate
16027,TS-21370,Todd Sumrall,Corporate
15759,SB-20185,Sarah Brown,Consumer
29378,KT-16480,Kean Thornton,Consumer
17847,GT-14635,Grant Thornton,Corporate
23649,MG-17695,Maureen Gnade,Consumer
19029,ZD-21925,Zuschuss Donatelli,Consumer
39091,JD-15895,Jonathan Doherty,Corporate
17846,GT-14635,Grant Thornton,Corporate
37535,HA-14905,Helen Abelman,Consumer
39299,KD-16270,Karen Daniels,Consumer
19030,ZD-21925,Zuschuss Donatelli,Consumer
23650,MG-17695,Maureen Gnade,Consumer
37080,XP-21865,Xylona Preis,Consumer
11454,HJ-14875,Heather Jas,Home Office
6419,JH-15985,Joseph Holt,Consumer
39090,JD-15895,Jonathan Doherty,Corporate
37079,XP-21865,Xylona Preis,Consumer
21534,DC-13285,Debra Catini,Consumer
33685,DK-13375,Dennis Kane,Consumer
25134,HP-14815,Harold Pawlan,Home Office
36050,JB-15925,Joni Blumstein,Consumer
42064,JH-5910,Jonathan Howell,Consumer
33684,DK-13375,Dennis Kane,Consumer
42063,JH-5910,Jonathan Howell,Consumer
42062,JH-5910,Jonathan Howell,Consumer
36014,EM-13960,Eric Murdock,Consumer
37078,XP-21865,Xylona Preis,Consumer
22265,MY-18295,Muhammed Yedwab,Corporate
22618,JE-15715,Joe Elijah,Consumer
22268,MY-18295,Muhammed Yedwab,Corporate
22615,JE-15715,Joe Elijah,Consumer
22617,JE-15715,Joe Elijah,Consumer
14241,JK-15370,Jay Kimmel,Consumer
22713,BO-11425,Bobby Odegard,Consumer
17762,LP-17095,Liz Preis,Consumer
22616,JE-15715,Joe Elijah,Consumer
22269,MY-18295,Muhammed Yedwab,Corporate
22267,MY-18295,Muhammed Yedwab,Corporate
27201,NP-18685,Nora Pelletier,Home Office
22266,MY-18295,Muhammed Yedwab,Corporate
22270,MY-18295,Muhammed Yedwab,Corporate
18034,CC-12220,Chris Cortes,Consumer
45214,JS-6030,Joy Smith,Consumer
18035,CC-12220,Chris Cortes,Consumer
18040,LP-17080,Liz Pelletier,Consumer
46588,SP-10650,Stephanie Phelps,Corporate
45346,PB-8805,Patrick Bzostek,Home Office
18052,TB-21595,Troy Blackwell,Consumer
49179,JR-5670,Jim Radford,Consumer
22614,JE-15715,Joe Elijah,Consumer
49178,JR-5670,Jim Radford,Consumer
18263,SS-20410,Shahid Shariari,Consumer
3269,PA-19060,Pete Armstrong,Home Office
3270,PA-19060,Pete Armstrong,Home Office
4978,MH-17785,Maya Herman,Corporate
4979,MH-17785,Maya Herman,Corporate
3271,PA-19060,Pete Armstrong,Home Office
3272,PA-19060,Pete Armstrong,Home Office
3268,PA-19060,Pete Armstrong,Home Office
15993,SG-20080,Sandra Glassco,Consumer
29517,RA-19945,Ryan Akin,Consumer
18652,KA-16525,Kelly Andreada,Consumer
13790,EA-14035,Erin Ashbrook,Corporate
3267,PA-19060,Pete Armstrong,Home Office
39700,SM-20950,Suzanne McNair,Corporate
19511,LD-17005,Lisa DeCherney,Consumer
34538,CK-12760,Cyma Kinney,Corporate
7071,AB-10600,Ann Blume,Corporate
19510,LD-17005,Lisa DeCherney,Consumer
3266,PA-19060,Pete Armstrong,Home Office
3273,PA-19060,Pete Armstrong,Home Office
43505,NS-8505,Neola Schneider,Consumer
9715,BP-11155,Becky Pak,Consumer
15008,PO-19180,Philisse Overcash,Home Office
26240,HW-14935,Helen Wasserman,Corporate
30627,GA-14725,Guy Armstrong,Consumer
28587,CM-11830,Cari MacIntyre,Corporate
28586,CM-11830,Cari MacIntyre,Corporate
17243,JD-16060,Julia Dunbar,Consumer
15708,BE-11335,Bill Eplett,Home Office
43507,NS-8505,Neola Schneider,Consumer
17244,JD-16060,Julia Dunbar,Consumer
35054,LC-16870,Lena Cacioppo,Consumer
43506,NS-8505,Neola Schneider,Consumer
44184,AS-225,Alan Schoenberger,Corporate
13803,JC-16105,Julie Creighton,Corporate
3755,FW-14395,Fred Wasserman,Corporate
30628,GA-14725,Guy Armstrong,Consumer
15707,BE-11335,Bill Eplett,Home Office
17242,JD-16060,Julia Dunbar,Consumer
30626,GA-14725,Guy Armstrong,Consumer
30203,LC-17050,Liz Carlisle,Consumer
1587,JD-15790,John Dryer,Consumer
9714,BP-11155,Becky Pak,Consumer
26835,MC-17425,Mark Cousins,Corporate
43508,NS-8505,Neola Schneider,Consumer
25016,DO-13435,Denny Ordway,Consumer
1489,BD-11770,Bryan Davis,Consumer
24310,KN-16450,Kean Nguyen,Corporate
30131,EM-14065,Erin Mull,Consumer
8686,MP-17470,Mark Packer,Home Office
36717,CS-11950,Carlos Soltero,Consumer
37424,EH-13990,Erica Hackney,Consumer
44580,JM-5535,Jessica Myrick,Consumer
1490,BD-11770,Bryan Davis,Consumer
44579,JM-5535,Jessica Myrick,Consumer
41314,RW-9540,Rick Wilson,Corporate
30133,EM-14065,Erin Mull,Consumer
7568,AB-10150,Aimee Bixby,Consumer
1444,AY-10555,Andy Yotov,Corporate
30132,EM-14065,Erin Mull,Consumer
36718,CS-11950,Carlos Soltero,Consumer
46481,MM-8055,Michelle Moray,Consumer
26696,KH-16330,Katharine Harms,Corporate
46479,MM-8055,Michelle Moray,Consumer
27344,DW-13195,David Wiener,Corporate
46480,MM-8055,Michelle Moray,Consumer
46478,MM-8055,Michelle Moray,Consumer
29651,JS-16030,Joy Smith,Consumer
25116,ZC-21910,Zuschuss Carroll,Consumer
27886,KB-16240,Karen Bern,Corporate
9345,RH-19495,Rick Hansen,Consumer
25117,ZC-21910,Zuschuss Carroll,Consumer
18661,TC-21295,Toby Carlisle,Consumer
18662,TC-21295,Toby Carlisle,Consumer
9343,RH-19495,Rick Hansen,Consumer
15344,JF-15190,Jamie Frazer,Consumer
27885,KB-16240,Karen Bern,Corporate
47683,LS-6945,Linda Southworth,Corporate
9344,RH-19495,Rick Hansen,Consumer
20550,KH-16690,Kristen Hastings,Corporate
24444,JM-15535,Jessica Myrick,Consumer
21315,CR-12730,Craig Reiter,Consumer
47684,LS-6945,Linda Southworth,Corporate
8951,CY-12745,Craig Yedwab,Corporate
49266,AH-75,Adam Hart,Corporate
15345,JF-15190,Jamie Frazer,Consumer
21313,CR-12730,Craig Reiter,Consumer
25414,WB-21850,William Brown,Consumer
49265,AH-75,Adam Hart,Corporate
33838,KD-16615,Ken Dana,Corporate
45090,MZ-7335,Maria Zettner,Home Office
25115,ZC-21910,Zuschuss Carroll,Consumer
25114,ZC-21910,Zuschuss Carroll,Consumer
25113,ZC-21910,Zuschuss Carroll,Consumer
47727,CS-2505,Cindy Stewart,Consumer
25112,ZC-21910,Zuschuss Carroll,Consumer
26425,BD-11320,Bill Donatelli,Consumer
5302,RH-19495,Rick Hansen,Consumer
26426,BD-11320,Bill Donatelli,Consumer
45859,MG-8205,Mitch Gastineau,Corporate
33451,BF-11170,Ben Ferrer,Home Office
25413,WB-21850,William Brown,Consumer
25111,ZC-21910,Zuschuss Carroll,Consumer
8952,CY-12745,Craig Yedwab,Corporate
20551,KH-16690,Kristen Hastings,Corporate
11742,JM-15655,Jim Mitchum,Corporate
21314,CR-12730,Craig Reiter,Consumer
33012,JL-15835,John Lee,Consumer
6989,RE-19450,Richard Eichhorn,Consumer
5315,CM-12655,Corinna Mitchell,Home Office
16371,EA-14035,Erin Ashbrook,Corporate
24127,NF-18385,Natalie Fritzler,Consumer
46290,JD-6015,Joy Daniels,Consumer
3215,TS-21205,Thomas Seio,Corporate
50084,SF-10965,Sylvia Foulston,Corporate
29926,BD-11620,Brian DeCherney,Consumer
6991,RE-19450,Richard Eichhorn,Consumer
5316,CM-12655,Corinna Mitchell,Home Office
49613,NC-8535,Nick Crebassa,Corporate
47094,DK-3375,Dennis Kane,Consumer
40199,BP-11290,Beth Paige,Consumer
16373,EA-14035,Erin Ashbrook,Corporate
6530,KB-16585,Ken Black,Corporate
40928,NM-18520,Neoma Murray,Consumer
26467,BD-11620,Brian DeCherney,Consumer
6990,RE-19450,Richard Eichhorn,Consumer
6531,KB-16585,Ken Black,Corporate
16374,EA-14035,Erin Ashbrook,Corporate
46291,JD-6015,Joy Daniels,Consumer
29925,BD-11620,Brian DeCherney,Consumer
19679,SJ-20500,Shirley Jackson,Consumer
16372,EA-14035,Erin Ashbrook,Corporate
6988,RE-19450,Richard Eichhorn,Consumer
3802,DP-13105,Dave Poirier,Corporate
29927,BD-11620,Brian DeCherney,Consumer
19678,SJ-20500,Shirley Jackson,Consumer
40197,BP-11290,Beth Paige,Consumer
6527,KB-16585,Ken Black,Corporate
6532,KB-16585,Ken Black,Corporate
40198,BP-11290,Beth Paige,Consumer
43115,CC-2100,Chad Cunningham,Home Office
5934,GR-14560,Georgia Rosenberg,Corporate
6528,KB-16585,Ken Black,Corporate
40200,BP-11290,Beth Paige,Consumer
26466,BD-11620,Brian DeCherney,Consumer
6526,KB-16585,Ken Black,Corporate
3214,TS-21205,Thomas Seio,Corporate
6529,KB-16585,Ken Black,Corporate
2664,BE-11410,Bobby Elias,Consumer
6987,RE-19450,Richard Eichhorn,Consumer
40927,NM-18520,Neoma Murray,Consumer
39528,PF-19165,Philip Fox,Consumer
25090,MH-17290,Marc Harrigan,Home Office
25089,MH-17290,Marc Harrigan,Home Office
41302,DK-3150,David Kendrick,Corporate
12843,SB-20185,Sarah Brown,Consumer
2442,AR-10405,Allen Rosenblatt,Corporate
49344,EJ-4155,Eva Jacobs,Consumer
44237,CC-2685,Craig Carroll,Consumer
25783,KH-16360,Katherine Hughes,Consumer
49346,EJ-4155,Eva Jacobs,Consumer
4234,AG-10330,Alex Grayson,Consumer
49345,EJ-4155,Eva Jacobs,Consumer
25091,MH-17290,Marc Harrigan,Home Office
44238,CC-2685,Craig Carroll,Consumer
12844,SB-20185,Sarah Brown,Consumer
31011,JC-15385,Jenna Caffey,Consumer
31010,JC-15385,Jenna Caffey,Consumer
39527,PF-19165,Philip Fox,Consumer
6409,YS-21880,Yana Sorensen,Corporate
3352,BS-11365,Bill Shonely,Corporate
6546,SZ-20035,Sam Zeldin,Home Office
44236,CC-2685,Craig Carroll,Consumer
41303,DK-3150,David Kendrick,Corporate
2441,AR-10405,Allen Rosenblatt,Corporate
44027,EH-3765,Edward Hooks,Corporate
6408,YS-21880,Yana Sorensen,Corporate
31012,JC-15385,Jenna Caffey,Consumer
2440,AR-10405,Allen Rosenblatt,Corporate
25784,KH-16360,Katherine Hughes,Consumer
6545,SZ-20035,Sam Zeldin,Home Office
3353,BS-11365,Bill Shonely,Corporate
40178,AH-10120,Adrian Hane,Home Office
31033,TS-21205,Thomas Seio,Corporate
20009,SW-20755,Steven Ward,Corporate
10385,NG-18430,Nathan Gelder,Consumer
20010,SW-20755,Steven Ward,Corporate
29090,DW-13480,Dianna Wilson,Home Office
12372,JJ-15760,Joel Jenkins,Home Office
31034,TS-21205,Thomas Seio,Corporate
31035,TS-21205,Thomas Seio,Corporate
39464,AH-10690,Anna Häberlin,Corporate
10384,NG-18430,Nathan Gelder,Consumer
26814,JK-15625,Jim Karlsson,Consumer
48411,BD-1320,Bill Donatelli,Consumer
22751,SH-20635,Stefanie Holloman,Corporate
2981,RS-19765,Roland Schwarz,Corporate
5733,CM-12115,Chad McGuire,Consumer
29089,DW-13480,Dianna Wilson,Home Office
35971,KL-16645,Ken Lonsdale,Consumer
48410,BD-1320,Bill Donatelli,Consumer
35969,KL-16645,Ken Lonsdale,Consumer
10383,NG-18430,Nathan Gelder,Consumer
35968,KL-16645,Ken Lonsdale,Consumer
30171,ML-17395,Marina Lichtenstein,Corporate
21033,BO-11350,Bill Overfelt,Corporate
29088,DW-13480,Dianna Wilson,Home Office
49548,CC-2100,Chad Cunningham,Home Office
10386,NG-18430,Nathan Gelder,Consumer
44041,CB-2025,Cassandra Brandow,Consumer
18157,RC-19960,Ryan Crowe,Consumer
18158,RC-19960,Ryan Crowe,Consumer
43253,SB-10290,Sean Braxton,Corporate
22030,SV-20785,Stewart Visinsky,Consumer
7524,TZ-21445,Tom Zandusky,Corporate
44042,CB-2025,Cassandra Brandow,Consumer
48409,BD-1320,Bill Donatelli,Consumer
29087,DW-13480,Dianna Wilson,Home Office
43254,SB-10290,Sean Braxton,Corporate
35970,KL-16645,Ken Lonsdale,Consumer
544,RK-19300,Ralph Kennedy,Consumer
7527,TZ-21445,Tom Zandusky,Corporate
545,RK-19300,Ralph Kennedy,Consumer
44039,CB-2025,Cassandra Brandow,Consumer
14542,KH-16630,Ken Heidel,Corporate
29086,DW-13480,Dianna Wilson,Home Office
43252,SB-10290,Sean Braxton,Corporate
44040,CB-2025,Cassandra Brandow,Consumer
17280,HA-14920,Helen Andreada,Consumer
7525,TZ-21445,Tom Zandusky,Corporate
49549,CC-2100,Chad Cunningham,Home Office
43255,SB-10290,Sean Braxton,Corporate
7528,TZ-21445,Tom Zandusky,Corporate
7526,TZ-21445,Tom Zandusky,Corporate
48408,BD-1320,Bill Donatelli,Consumer
41348,LW-6825,Laurel Workman,Corporate
41351,LW-6825,Laurel Workman,Corporate
41350,LW-6825,Laurel Workman,Corporate
841,DB-13615,Doug Bickford,Consumer
41349,LW-6825,Laurel Workman,Corporate
37070,TP-21130,Theone Pippenger,Consumer
21668,CM-12115,Chad McGuire,Consumer
23623,BF-11005,Barry Franz,Home Office
23624,BF-11005,Barry Franz,Home Office
50095,TB-11250,Tim Brockman,Consumer
24618,RK-19300,Ralph Kennedy,Consumer
50097,TB-11250,Tim Brockman,Consumer
38242,GM-14680,Greg Matthias,Consumer
4561,EJ-13720,Ed Jacobs,Consumer
443,MH-17620,Matt Hagelstein,Corporate
3661,SN-20560,Skye Norling,Home Office
2437,RM-19375,Raymond Messe,Consumer
3662,SN-20560,Skye Norling,Home Office
5933,CS-11860,Cari Schnelling,Consumer
4222,OT-18730,Olvera Toch,Consumer
2436,RM-19375,Raymond Messe,Consumer
47481,KH-6510,Keith Herrera,Consumer
23263,JK-15640,Jim Kriz,Home Office
13518,DA-13450,Dianna Arnett,Home Office
50096,TB-11250,Tim Brockman,Consumer
49719,AT-735,Annie Thurman,Consumer
49718,AT-735,Annie Thurman,Consumer
442,MH-17620,Matt Hagelstein,Corporate
22361,JM-15655,Jim Mitchum,Corporate
24619,RK-19300,Ralph Kennedy,Consumer
